,sex,row_number,liters_drunk,drink,check_number,label,age_child,age_adult,age_old,morning,day,evening
1794,1,71.0,3.0,0,470,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1795,1,39.0,5.0,0,2846,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1796,1,81.0,4.0,0,5057,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1797,1,91.0,5.0,1,4096,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1798,1,59.0,2.5,1,4289,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1799,0,84.0,5.0,0,2953,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1800,1,16.0,1.0,0,4435,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1801,0,20.0,5.0,0,5437,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1802,1,28.0,5.0,1,6048,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1803,1,48.0,3.0,0,2303,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1804,0,22.0,1.0,0,5386,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1805,1,7.0,0.0,0,933,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1806,1,22.0,4.0,1,4655,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1807,1,4.0,3.0,1,1112,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1808,0,91.0,0.0,0,7420,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1809,0,57.0,4.0,0,4334,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1810,0,25.0,2.5,1,6856,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1811,1,99.0,3.0,1,5086,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1812,1,99.0,1.0,1,2162,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1813,1,46.0,2.0,1,6780,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1814,0,37.0,3.0,0,971,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1815,0,58.0,1.0,1,356,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1816,0,40.0,3.0,0,8929,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1817,0,22.0,3.0,0,5713,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1818,1,99.0,0.0,0,6334,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1819,1,3.0,3.0,1,7346,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1820,0,40.0,5.0,0,8200,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1821,1,100.0,3.0,0,6084,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1822,1,58.0,5.0,1,36,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1823,1,33.0,3.0,0,6858,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1824,1,64.0,5.0,0,4002,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1825,0,12.0,1.0,0,3641,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1826,1,95.0,5.0,1,5583,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1827,1,92.0,3.0,0,3316,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1828,1,50.0,5.0,0,4061,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1829,0,100.0,2.0,0,3029,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1830,0,78.0,1.0,0,8475,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1831,1,73.0,1.0,1,2235,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1832,0,31.0,1.0,0,4742,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1833,1,35.0,0.0,0,4679,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1834,0,92.0,2.0,0,9780,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1835,1,98.0,3.0,0,1289,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1836,0,94.0,1.0,1,762,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1837,0,70.0,0.0,0,7225,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1838,1,39.0,3.0,1,9429,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1839,0,21.0,2.5,0,5401,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1840,1,75.0,4.0,1,7233,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1841,1,36.0,4.0,1,2875,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1842,1,100.0,5.0,1,6283,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1843,1,59.0,3.0,0,9076,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1844,1,38.0,2.5,1,8711,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1845,0,75.0,5.0,0,2054,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1846,1,92.0,1.0,1,5520,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1847,1,42.0,3.0,1,7721,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1848,1,42.0,2.5,0,6834,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1849,0,56.0,3.0,1,6776,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1850,1,4.0,1.0,0,8610,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1851,1,45.0,4.0,0,3596,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1852,1,5.0,1.0,0,7838,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1853,0,38.0,2.5,0,5219,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1854,1,62.0,1.0,1,3915,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1855,1,28.0,4.0,1,7909,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1856,1,44.0,1.0,1,3723,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1857,1,14.0,1.0,1,3413,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1858,1,9.0,4.0,0,5988,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1859,0,62.0,5.0,0,3703,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1860,1,64.0,4.0,1,723,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1861,0,66.0,1.0,1,9856,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1862,1,34.0,3.0,0,3724,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1863,1,50.0,1.0,1,7980,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1864,0,10.0,5.0,1,4780,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1865,1,10.0,1.0,0,9354,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1866,0,80.0,0.0,0,2771,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1867,1,43.0,0.0,0,7944,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1868,0,14.0,2.0,1,4731,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1869,1,60.0,1.0,1,7982,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1870,0,77.0,2.5,1,1111,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1871,0,75.0,5.0,1,5454,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1872,1,22.0,0.0,0,5822,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1873,0,80.0,5.0,0,3245,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1874,1,23.0,2.0,0,8574,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1875,1,21.0,3.0,1,4660,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1876,1,14.0,5.0,0,7633,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1877,0,55.0,2.0,1,5046,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1878,1,94.0,3.0,0,2566,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1879,0,62.0,0.0,0,2702,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1880,0,66.0,2.0,0,9289,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1881,0,33.0,3.0,1,3928,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1882,0,73.0,4.0,1,9452,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1883,1,100.0,3.0,0,2402,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1884,0,22.0,2.5,0,3525,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1885,1,36.0,0.0,1,1070,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1886,1,37.0,2.5,1,3057,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1887,1,35.0,2.5,0,6655,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1888,0,68.0,0.0,0,7863,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1889,1,14.0,3.0,1,934,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1890,1,44.0,5.0,1,5643,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1891,0,97.0,5.0,1,8739,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1892,0,8.0,2.0,0,7521,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1893,1,47.0,3.0,1,9004,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1894,1,77.0,5.0,1,5679,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1895,0,14.0,4.0,1,5775,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1896,0,100.0,3.0,0,5494,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1897,1,58.0,2.5,0,5928,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1898,0,8.0,2.5,0,1632,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1899,0,70.0,2.0,1,7263,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1900,0,34.0,0.0,1,8400,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1901,1,91.0,2.0,1,113,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1902,0,49.0,2.0,0,1779,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1903,0,64.0,3.0,0,9197,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1904,0,92.0,4.0,0,9044,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1905,0,77.0,5.0,0,6569,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1906,1,26.0,5.0,0,545,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1907,1,34.0,5.0,1,7198,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1908,0,47.0,1.0,0,8146,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1909,0,97.0,4.0,1,89,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1910,1,57.0,3.0,0,6010,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1911,1,31.0,0.0,0,8539,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1912,0,22.0,2.5,1,3729,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1913,0,43.0,2.5,0,9344,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1914,0,67.0,2.0,1,3914,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1915,0,14.0,0.0,1,9614,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1916,0,13.0,2.0,0,2864,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1917,0,79.0,2.5,0,7819,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1918,1,80.0,2.0,0,6826,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1919,1,18.0,0.0,1,8651,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1920,0,58.0,2.0,1,8824,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1921,1,50.0,1.0,0,3004,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1922,1,0.0,2.5,0,6114,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1923,1,80.0,2.0,0,8450,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1924,0,88.0,1.0,0,5282,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1925,0,6.0,2.5,0,9142,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1926,1,63.0,4.0,1,6045,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1927,0,43.0,2.0,0,3770,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1928,0,36.0,3.0,0,595,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1929,0,91.0,2.0,1,5158,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1930,1,39.0,5.0,0,7436,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1931,0,100.0,5.0,0,4454,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1932,0,60.0,2.0,0,9897,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1933,0,88.0,2.5,1,8033,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1934,0,82.0,0.0,1,8414,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1935,0,45.0,0.0,1,3936,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1936,1,100.0,0.0,0,1126,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1937,1,69.0,0.0,1,681,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1938,0,33.0,3.0,1,7214,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1939,0,38.0,5.0,0,8705,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1940,1,37.0,5.0,0,8662,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1941,0,8.0,3.0,0,6941,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1942,1,43.0,5.0,0,8006,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1943,1,51.0,2.0,0,3222,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1944,0,17.0,0.0,0,8224,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1945,1,79.0,4.0,0,5465,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1946,0,48.0,3.0,0,9827,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1947,1,39.0,4.0,1,273,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1948,1,78.0,0.0,1,4781,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1949,0,78.0,2.0,0,6035,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1950,0,12.0,0.0,1,799,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1951,0,73.0,0.0,0,323,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1952,1,32.0,3.0,1,837,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1953,0,73.0,0.0,0,820,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1954,0,75.0,5.0,0,5891,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1955,1,16.0,2.5,0,5248,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1956,0,3.0,0.0,0,2752,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1957,1,77.0,2.5,0,945,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1958,0,94.0,0.0,0,9579,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1959,1,69.0,2.0,0,8239,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1960,1,82.0,4.0,0,5855,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1961,0,6.0,0.0,0,5313,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1962,0,3.0,1.0,1,3790,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1963,1,100.0,2.0,1,3748,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1964,0,56.0,5.0,1,8612,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1965,1,49.0,4.0,1,7480,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1966,0,31.0,4.0,1,4919,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1967,1,65.0,0.0,1,5771,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1968,1,14.0,5.0,0,5165,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1969,0,97.0,0.0,0,3566,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1970,1,57.0,2.5,1,650,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1971,1,81.0,4.0,0,3868,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1972,1,88.0,0.0,0,1604,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1973,0,20.0,2.5,1,4205,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1974,0,32.0,2.5,1,6871,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1975,0,23.0,4.0,0,6119,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1976,0,20.0,4.0,0,6417,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1977,1,28.0,1.0,1,1435,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1978,1,23.0,3.0,0,8231,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1979,0,75.0,2.5,1,2365,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1980,0,80.0,1.0,1,1932,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1981,0,29.0,5.0,0,7166,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1982,0,68.0,4.0,0,9887,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1983,0,47.0,1.0,0,587,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1984,1,19.0,4.0,0,7464,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1985,1,11.0,1.0,1,4319,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1986,1,42.0,1.0,1,9407,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1987,0,100.0,3.0,1,489,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1988,1,89.0,3.0,0,2541,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1989,0,18.0,1.0,1,2211,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1990,1,46.0,3.0,0,5832,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1991,1,61.0,2.0,1,2919,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1992,0,39.0,2.0,0,9447,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1993,1,46.0,0.0,0,3881,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1994,0,70.0,1.0,0,4221,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1995,0,8.0,2.0,0,6686,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1996,0,69.0,2.0,0,758,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1997,1,19.0,3.0,1,2871,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1998,1,75.0,0.0,1,7124,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1999,1,11.0,1.0,1,2983,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2000,1,23.0,4.0,0,4798,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2001,0,24.0,3.0,1,5081,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2002,1,13.0,3.0,0,6247,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2003,1,58.0,5.0,1,6050,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2004,0,8.0,1.0,0,9175,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2005,0,72.0,5.0,0,6113,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2006,0,83.0,5.0,0,513,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2007,1,75.0,0.0,0,843,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2008,0,37.0,2.5,1,7667,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2009,0,7.0,3.0,0,9497,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2010,0,100.0,5.0,0,4939,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2011,0,82.0,1.0,1,646,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2012,1,47.0,4.0,0,8759,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2013,1,44.0,2.5,1,4587,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2014,1,25.0,3.0,1,1984,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,0,78.0,5.0,1,4654,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2016,0,46.0,3.0,0,5208,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2017,1,68.0,0.0,1,6926,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2018,1,71.0,3.0,0,5841,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2019,0,61.0,4.0,1,3470,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2020,0,13.0,2.5,1,9954,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2021,1,60.0,0.0,0,3940,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2022,1,81.0,1.0,1,4030,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2023,0,100.0,3.0,1,8187,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2024,0,4.0,2.5,0,4074,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2025,0,65.0,2.0,1,9558,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2026,0,100.0,2.5,1,5709,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2027,0,100.0,2.5,0,6513,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2028,0,32.0,3.0,0,4306,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2029,1,47.0,4.0,0,5329,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2030,1,41.0,2.0,0,9543,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2031,1,60.0,5.0,0,6711,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2032,0,99.0,2.0,1,9518,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2033,0,60.0,5.0,0,7734,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2034,1,33.0,0.0,1,5468,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2035,0,7.0,3.0,0,3521,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2036,1,36.0,3.0,1,3573,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2037,1,14.0,4.0,1,4516,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2038,0,31.0,5.0,0,6702,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2039,0,12.0,1.0,0,6049,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2040,1,50.0,0.0,0,7168,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2041,1,100.0,3.0,0,660,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2042,1,25.0,5.0,1,9464,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2043,1,100.0,4.0,0,950,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2044,1,76.0,2.0,1,6907,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2045,0,60.0,1.0,1,8742,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2046,0,25.0,4.0,1,9912,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2047,0,100.0,3.0,1,3433,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2048,1,7.0,2.0,0,9468,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2049,0,63.0,3.0,1,439,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2050,0,31.0,0.0,0,8593,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2051,0,30.0,2.0,1,1728,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2052,0,16.0,2.5,0,8131,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2053,0,45.0,5.0,0,1097,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2054,1,42.0,2.0,0,5041,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2055,1,83.0,2.0,0,2082,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2056,0,46.0,0.0,1,6696,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2057,1,100.0,2.0,0,1234,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2058,1,7.0,1.0,1,3512,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2059,0,16.0,5.0,0,5521,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2060,0,63.0,2.0,1,8149,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2061,1,60.0,0.0,0,4535,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2062,0,99.0,2.0,0,5395,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2063,0,67.0,0.0,1,5723,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2064,1,24.0,1.0,0,6593,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2065,0,11.0,5.0,0,669,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2066,1,96.0,5.0,1,3892,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2067,0,72.0,2.0,0,5446,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2068,0,90.0,2.0,0,9131,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2069,1,36.0,2.0,0,4279,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2070,0,8.0,3.0,0,6371,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2071,1,31.0,4.0,1,4546,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2072,0,74.0,5.0,1,4867,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
